Sample,Species,GroundArboreal,Native/Alien,DateCollectedStart,DateCollectedEnd,Place,MuseumBerlese,Disturbance,HabitatCategory,LocLatitude,LocLongitude,CollectorShort,Year
3478,Hypoponera.opacior,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3478,Solenopsis.diplo,G,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,berlese,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Aphaenogaster.miamiana/carolinensis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Brachymyrmex.depilis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Camponotus.floridanus,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Crematogaster.ashmeadi,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Crematogaster.lineolata,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Hypoponera.opacior,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Nylanderia.faisonensis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Pheidole.dentigula,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Pogonomyrmex.badius,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Solenopsis.diplo,G,NA,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Solenopsis.invicta,G,alien,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Strumigenys.hexamera,G,alien,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3482,Trachymyrmex.septentrionalis,G,native,19-Jun-90,19-Jun-90,Withlacoochie NF,museum,U,H,28.607391,-82.359957,M. Deyrup,1990
3824,Cyphomyrmex.rimosus,G,alien,1-Jan-91,1-Jan-91,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1991
3824,Monomorium.viridum,G,native,1-Jan-91,1-Jan-91,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1991
3824,Odontomachus.brunneus,G,native,1-Jan-91,1-Jan-91,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1991
3824,Solenopsis.diplo,G,NA,1-Jan-91,1-Jan-91,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1991
3824,Trachymyrmex.septentrionalis,G,native,1-Jan-91,1-Jan-91,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1991
3915,Cardiocondyla.minutior,G,alien,23-Mar-91,23-Mar-91,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1991
3921,Crematogaster.ashmeadi,G,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Crematogaster.pinicola,A,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Cyphomyrmex.rimosus,G,alien,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Dorymyrmex.bossuta,G,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Dorymyrmex.bureni,G,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Formica.pallidefulva,G,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Hypoponera.opaciceps,G,alien,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Nylanderia.faisonensis,G,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Odontomachus.brunneus,G,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Pheidole.bilimeki,G,alien,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Pheidole.dentata,G,native,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3921,Solenopsis.invicta,G,alien,30-Mar-91,30-Mar-91,Osceola NF,museum,,,30.24,-82.433,"Lloyd R. Davis, Jr.",1991
3944,Brachymyrmex.obscurior,G,alien,27-Apr-91,27-Apr-91,Fakahatchee Strand Preserve SP,museum,,H,25.997607,-81.405582,Betty Ferster,1991
3944,Cyphomyrmex.rimosus,G,alien,27-Apr-91,27-Apr-91,Fakahatchee Strand Preserve SP,museum,,H,25.997607,-81.405582,Betty Ferster,1991
4077,Aphaenogaster.ashmeadi,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4077,Camponotus.floridanus,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4077,Formica.pallidefulva,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4077,Hypoponera.opacior,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4077,Nylanderia.faisonensis,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4077,Odontomachus.brunneus,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4077,Pheidole.dentata,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4077,Trachymyrmex.septentrionalis,G,native,25-Oct-91,25-Oct-91,Osceola NF,museum,,,30.406,-82.304,"Lloyd R. Davis, Jr.",1991
4108,Dorymyrmex.elegans,G,native,14-Nov-91,14-Nov-91,Withlacoochie NF,museum,,SH,28.825052,-82.433263,M. Deyrup,1991
4108,Nylanderia.arenivaga,G,native,14-Nov-91,14-Nov-91,Withlacoochie NF,museum,,SH,28.825052,-82.433263,M. Deyrup,1991
4108,Odontomachus.relictus,G,native,14-Nov-91,14-Nov-91,Withlacoochie NF,museum,,SH,28.825052,-82.433263,M. Deyrup,1991
4108,Pheidole.morrisii,G,native,14-Nov-91,14-Nov-91,Withlacoochie NF,museum,,SH,28.825052,-82.433263,M. Deyrup,1991
4109,Dorymyrmex.elegans,G,native,14-Nov-91,14-Nov-91,Withlacoochie NF,museum,,SH,28.816788,-82.420117,M. Deyrup,1991
4109,Temnothorax.pergandei,G,native,14-Nov-91,14-Nov-91,Withlacoochie NF,museum,,SH,28.816788,-82.420117,M. Deyrup,1991
4110,Nylanderia.arenivaga,G,native,14-Nov-91,14-Nov-91,Withlacoochie NF,museum,,SH,28.816788,-82.420117,M. Deyrup,1991
4191,Dorymyrmex.bureni,G,native,1992,1992,Withlacoochie NF,museum,,,28.6,-82.3,,1992
4191,Odontomachus.relictus,G,native,1992,1992,Withlacoochie NF,museum,,,28.6,-82.3,,1992
4191,Pheidole.morrisii,G,native,1992,1992,Withlacoochie NF,museum,,,28.6,-82.3,,1992
4191,Solenopsis.diplo,G,NA,1992,1992,Withlacoochie NF,museum,,,28.6,-82.3,,1992
4191,Strumigenys.talpa,G,native,1992,1992,Withlacoochie NF,museum,,,28.6,-82.3,,1992
4223,Solenopsis.geminata,G,native,2-Feb-92,2-Feb-92,Fakahatchee Strand Preserve SP,museum,,H,25.997607,-81.405582,Betty Ferster,1992
4325,Camponotus.socius,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Dorymyrmex.bureni,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Formica.pallidefulva,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Monomorium.viridum,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Nylanderia.arenivaga,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Nylanderia.parvula,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Pheidole.bicarinata,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Pheidole.morrisii,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Pogonomyrmex.badius,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Solenopsis.diplo,G,NA,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4325,Solenopsis.invicta,G,alien,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.382,-82.331,"Lloyd R. Davis, Jr.",1992
4326,Camponotus.floridanus,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.206333,-82.406,"Lloyd R. Davis, Jr.",1992
4326,Crematogaster.atkinsoni,A,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.206333,-82.406,"Lloyd R. Davis, Jr.",1992
4326,Cyphomyrmex.rimosus,G,alien,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.206333,-82.406,"Lloyd R. Davis, Jr.",1992
4326,Forelius.pruinosus,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.206333,-82.406,"Lloyd R. Davis, Jr.",1992
4326,Formica.pallidefulva,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.206333,-82.406,"Lloyd R. Davis, Jr.",1992
4326,Hypoponera.opacior,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.206333,-82.406,"Lloyd R. Davis, Jr.",1992
4326,Pogonomyrmex.badius,G,native,1-Mar-92,1-Mar-92,Osceola NF,museum,,,30.206333,-82.406,"Lloyd R. Davis, Jr.",1992
4411,Odontomachus.brunneus,G,native,6-May-92,6-May-92,Withlacoochie NF,museum,,SH,28.6,-82.3,Z. Prusak,1992
4411,Pheidole.dentata,G,native,6-May-92,6-May-92,Withlacoochie NF,museum,,SH,28.6,-82.3,Z. Prusak,1992
4421,Solenopsis.diplo,G,NA,17-May-92,17-May-92,Withlacoochie NF,museum,,,28.6,-82.3,Betty Ferster,1992
4467,Dorymyrmex.bureni,G,native,20-Jul-92,20-Jul-92,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1992
4467,Pheidole.morrisii,G,native,20-Jul-92,20-Jul-92,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1992
4467,Solenopsis.picta,A,native,20-Jul-92,20-Jul-92,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1992
4467,Wasmannia.auropunctata,G,alien,20-Jul-92,20-Jul-92,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1992
4471,Hypoponera.opacior,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4471,Solenopsis.diplo,G,NA,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4471,Strumigenys.talpa,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4472,Hypoponera.opacior,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4472,Pheidole.dentigula,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4472,Strumigenys.talpa,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4473,Solenopsis.diplo,G,NA,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4474,Hypoponera.opacior,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4474,Solenopsis.diplo,G,NA,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4475,Hypoponera.opacior,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4475,Solenopsis.diplo,G,NA,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4475,Strumigenys.louisianae,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4476,Eurhopalothrix.floridana,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4476,Nylanderia.faisonensis,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4477,Pheidole.dentata,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4477,Pheidole.dentigula,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4477,Solenopsis.diplo,G,NA,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4478,Dorymyrmex.bureni,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4478,Eurhopalothrix.floridana,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4478,Nylanderia.faisonensis,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4478,Solenopsis.diplo,G,NA,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4478,Strumigenys.talpa,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,berlese,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Camponotus.floridanus,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Crematogaster.pilosa,A,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Cyphomyrmex.rimosus,G,alien,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Eurhopalothrix.floridana,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Hypoponera.opacior,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Odontomachus.brunneus,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Pheidole.dentata,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Pheidole.dentigula,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Pseudomyrmex.ejectus,A,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Solenopsis.invicta,G,alien,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4479,Strumigenys.louisianae,G,native,16-Aug-92,16-Aug-92,Payne's Prairie Preserve SP,museum,S,H,29.520249,-82.293353,M. Deyrup,1992
4540,Aphaenogaster.miamiana/carolinensis,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Camponotus.decipiens,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Crematogaster.pinicola,A,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Myrmecina.americana,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Nylanderia.arenivaga,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Nylanderia.concinna,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Nylanderia.wojciki,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Pheidole.bilimeki,G,alien,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Strumigenys.angulata,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Strumigenys.brevisetosa,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Strumigenys.membranifera,G,alien,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Strumigenys.ornata,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Strumigenys.pulchella,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Strumigenys.talpa,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4540,Temnothorax.texanus,G,native,1993,1993,Wekiva Springs SP,museum,,,28.736474,-81.479603,Z. Prusak,1993
4549,Aphaenogaster.lamellidens,G,native,18-Jan-93,18-Jan-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4549,Camponotus.socius,G,native,18-Jan-93,18-Jan-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4550,Cyphomyrmex.rimosus,G,alien,23-Jan-93,23-Jan-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
4748,Camponotus.floridanus,G,native,21-Feb-93,21-Feb-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
4796,Neivamyrmex.opacithorax,G,native,10-Mar-93,10-Mar-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
4829,Pheidole.navigans,G,alien,30-Mar-93,30-Mar-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4887,Temnothorax.pergandei,G,native,10-Apr-93,10-Apr-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4909,Ochetellus.glaber,G,alien,21-Apr-93,21-Apr-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
4916,Colobopsis.impressa,A,native,27-Apr-93,27-Apr-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4916,Pheidole.dentata,G,native,27-Apr-93,27-Apr-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4916,Xenomyrmex.floridanus,G,alien,27-Apr-93,27-Apr-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4964,Hypoponera.opacior,G,native,29-May-93,29-May-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4964,Odontomachus.brunneus,G,native,29-May-93,29-May-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4965,Aphaenogaster.treatae,G,native,22-May-93,22-May-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4969,Crematogaster.atkinsoni,A,native,13-Jun-93,13-Jun-93,Fakahatchee Strand Preserve SP,museum,,H,25.997607,-81.405582,David Maehr,1993
4971,Formica.pallidefulva,G,native,13-Jun-93,13-Jun-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4971,Pseudomyrmex.gracilis,A,alien,13-Jun-93,13-Jun-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4971,Trachymyrmex.septentrionalis,G,native,13-Jun-93,13-Jun-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4972,Aphaenogaster.flemingi,G,native,20-Jun-93,20-Jun-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
4973,Pseudomyrmex.ejectus,A,native,26-Jun-93,26-Jun-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4974,Hypoponera.opacior,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,H,30.353,-82.543,Z. Prusak,1993
4974,Myrmecina.americana,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,H,30.353,-82.543,Z. Prusak,1993
4974,Nylanderia.faisonensis,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,H,30.353,-82.543,Z. Prusak,1993
4974,Odontomachus.brunneus,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,H,30.353,-82.543,Z. Prusak,1993
4974,Pheidole.dentigula,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,H,30.353,-82.543,Z. Prusak,1993
4974,Strumigenys.ornata,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,H,30.353,-82.543,Z. Prusak,1993
4975,Aphaenogaster.miamiana/carolinensis,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,H,30.3075,-82.653333,Z. Prusak,1993
4976,Camponotus.castaneus,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4976,Crematogaster.ashmeadi,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4976,Crematogaster.minutissima,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4976,Crematogaster.pinicola,A,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4976,Formica.pallidefulva,G,native,10-Jul-93,10-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Brachymyrmex.depilis,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Camponotus.floridanus,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Cardiocondyla.wroughtonii,G,alien,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Cyphomyrmex.rimosus,G,alien,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Formica.archboldi,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Formica.pallidefulva,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Hypoponera.opaciceps,G,alien,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Hypoponera.opacior,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Nylanderia.faisonensis,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Odontomachus.brunneus,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Pheidole.bilimeki,G,alien,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Pheidole.dentata,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Proceratium.silaceum,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Solenopsis.diplo,G,NA,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Solenopsis.invicta,G,alien,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Strumigenys.brevisetosa,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Strumigenys.dietrichi,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4978,Strumigenys.ornata,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,FW,30.366667,-82.45,M. Deyrup,1993
4979,Hypoponera.opacior,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,H,30.313,-82.438,M. Deyrup,1993
4979,Myrmecina.americana,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,H,30.313,-82.438,M. Deyrup,1993
4979,Nylanderia.faisonensis,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,H,30.313,-82.438,M. Deyrup,1993
4979,Pheidole.dentigula,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,H,30.313,-82.438,M. Deyrup,1993
4979,Solenopsis.diplo,G,NA,11-Jul-93,11-Jul-93,Osceola NF,museum,,H,30.313,-82.438,M. Deyrup,1993
4979,Strumigenys.ornata,G,native,11-Jul-93,11-Jul-93,Osceola NF,museum,,H,30.313,-82.438,M. Deyrup,1993
4986,Crematogaster.minutissima,G,native,28-Jul-93,28-Jul-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4986,Lasius.americanus,G,native,28-Jul-93,28-Jul-93,Wekiva Springs SP,museum,,H,28.736474,-81.479603,Z. Prusak,1993
4987,Pogonomyrmex.badius,G,native,18-Jul-93,18-Jul-93,Wekiva Springs SP,museum,,SH,28.736474,-81.479603,Z. Prusak,1993
4988,Cardiocondyla.emeryi,G,alien,25-Jul-93,25-Jul-93,Wekiva Springs SP,museum,,FW,28.736474,-81.479603,Z. Prusak,1993
